"row ID","B01","B02","B03","B04","B05","B06","B07","B08","B8A","B11","B12","ALBEDO","IBI","NDBI","NDVI","NDWI","LANDCOVER"
"148662",1520,1778,2248,2210,2957,4588,4876,5236,5027,3647,2617,0.3332675099372864,0.2619900405406952,-0.1788810044527053,0.4063926935195923,-0.3992517292499542,"40"
"119561",1416,1374,1647,1482,1894,3987,5243,5332,5484,3303,2156,0.3029304146766662,0.1676612496376037,-0.2349739372730255,0.5650132298469543,-0.5280126333236694,"40"
"121884",1508,1578,1852,1896,2445,3181,3438,3426,3880,4476,3301,0.2690652906894684,0.3778121471405029,0.1328777521848678,0.2874858975410461,-0.2982190251350403,"30"
"40151",1235,1261,1414,1308,1636,3388,4414,4484,4589,2840,2030,0.2599337995052337,0.1773310601711273,-0.2244675010442733,0.5483425259590149,-0.5205154418945312,"40"
"109760",1714,1766,2168,2520,3174,3841,4163,4428,4539,5281,3826,0.3324779570102691,0.3678175508975982,0.0878566280007362,0.2746114134788513,-0.3426319062709808,"40"
"213613",1397,1477,1951,1647,2475,5206,5856,5736,6173,3246,2106,0.3245860636234283,0.1713330000638961,-0.2772211134433746,0.553839921951294,-0.4923897385597229,"40"
"129351",1579,1769,2110,2484,3107,3746,4137,4356,4538,5227,3876,0.3283397257328033,0.3679976761341095,0.0908901169896125,0.2736842036247253,-0.3473553955554962,"40"
"280314",1361,1382,1592,1396,2060,5144,6110,5960,6288,3068,1947,0.319081962108612,0.1152439266443252,-0.3203367292881012,0.6204459071159363,-0.5783898234367371,"40"
"43947",1368,1328,1672,1444,2235,3768,4591,4616,4698,3702,2629,0.2834006249904632,0.2239113003015518,-0.1098821833729744,0.5234323143959045,-0.468193382024765,"30"
"30384",1493,1472,1828,1661,2308,3974,4494,4616,4801,3776,2550,0.2926040291786194,0.2501765191555023,-0.1000953316688537,0.4707662761211395,-0.4326505362987518,"30"
"101558",1647,1696,2150,2080,2986,4865,5442,5620,5855,4591,3194,0.3542695343494415,0.2506621479988098,-0.1007736772298812,0.4597402513027191,-0.4465894401073456,"40"
"23872",1595,1990,2408,2964,3379,3498,3738,3692,3987,5210,4150,0.3226196467876434,0.456536203622818,0.1705234795808792,0.109375,-0.210491806268692,"40"
"299249",1746,2012,2376,2960,3440,3655,3907,3998,4293,5293,4045,0.3337319195270538,0.4321644306182861,0.1393821984529495,0.1491807997226715,-0.2544713020324707,"40"
"34020",1619,2156,2644,3476,3833,4257,4510,4828,5046,5779,4468,0.3839011490345001,0.4141901433467865,0.0896577760577201,0.1628130972385406,-0.2922912240028381,"40"
"94805",1512,1307,1560,1501,2225,3825,4364,4704,4712,3760,2686,0.2863152921199798,0.2183748483657837,-0.1115311905741691,0.516196608543396,-0.501915693283081,"30"
"125697",1353,1442,1708,1506,2066,3933,4355,4400,4626,3625,2400,0.2783484756946563,0.2431509494781494,-0.0965732112526893,0.4900101721286773,-0.4407334625720978,"30"
"133960",1540,1901,2312,2632,2897,3835,4333,4584,4797,4930,3443,0.3390079140663147,0.3618321716785431,0.0363674573600292,0.2705099880695343,-0.3294663429260254,"30"
"19070",1499,1564,1896,1709,2376,4703,5295,5040,5253,3525,2477,0.3075889348983764,0.2219633609056472,-0.1768826693296432,0.4935545921325683,-0.4532871842384338,"40"
"185272",1639,2030,2462,2808,3347,3868,4077,4177,4360,4962,3863,0.3344403803348541,0.4066086113452911,0.0858956128358841,0.1959914118051529,-0.2583220303058624,"40"
"200299",1754,1714,1959,2108,2296,2472,2569,2527,2751,2867,2584,0.2248367071151733,0.4586329758167267,0.0630329996347427,0.0903991386294364,-0.1266161352396011,"50"
"140247",3011,2230,2490,2646,3467,3642,3648,2921,3732,3966,3259,0.28015798330307,0.4911075830459595,0.1517351567745208,0.0493982397019863,-0.0796525627374649,"60"
"92107",1370,1618,1974,1932,2452,3841,4521,4536,4953,3893,2805,0.3014769852161407,0.2849263250827789,-0.076284259557724,0.4025973975658417,-0.3935483992099762,"40"
"134312",1853,1612,1979,1862,2616,3766,4101,4248,4406,4074,3086,0.2935282289981842,0.3051946759223938,-0.020908435806632,0.3905073702335357,-0.3643809258937835,"30"
"81589",1510,1636,1913,2042,2483,3475,3799,3966,4150,4410,3223,0.290846049785614,0.3450135290622711,0.05300859734416,0.3202396929264068,-0.3492090404033661,"40"
"118061",3181,6732,7408,7796,7479,7354,7344,7796,7221,6505,4360,0.723975658416748,0.4851142168045044,-0.0902734100818634,0,-0.0255196001380682,"60"
"218011",1656,1854,2136,2318,3105,3653,4228,4696,4533,4693,3540,0.33221036195755,0.324395477771759,-0.0003195228346157,0.339036226272583,-0.3747072517871856,"40"
"76464",1802,2168,2572,3222,3606,3752,3956,4072,4279,5272,4196,0.3466039597988128,0.4457747638225555,0.128424659371376,0.1165341362357139,-0.2257676124572754,"40"
"13808",1641,1929,2188,2344,2622,3096,3345,3178,3525,4083,3676,0.2764141857624054,0.4382639229297638,0.124638482928276,0.1510322391986847,-0.1844949722290039,"50"
"274205",1402,1388,1668,1490,2444,4867,5492,5144,5778,3148,2057,0.2950609922409057,0.1755591034889221,-0.2407139390707016,0.5507988929748535,-0.5102759599685669,"30"
"140880",1709,1874,2218,2474,2721,3104,3421,3526,3509,4199,3637,0.2907001078128814,0.4182758629322052,0.0871197432279586,0.1753333359956741,-0.2277158796787262,"40"
"147285",1388,1493,1741,1532,1996,3942,4951,4896,5232,3574,2355,0.2965205013751983,0.2119935005903244,-0.1560802906751632,0.5233353972434998,-0.4753653705120086,"40"
"136314",1578,1542,1798,1792,2353,4066,4577,4643,4970,3718,2488,0.2959145307540893,0.254952609539032,-0.1106327027082443,0.4430458545684814,-0.441701591014862,"30"
"57767",1311,1488,1938,1724,2367,4595,5026,5180,5307,2987,1996,0.303485244512558,0.1998073458671569,-0.268519639968872,0.5005793571472168,-0.455465018749237,"40"
"16095",1363,1455,1928,1546,2444,5111,5682,5520,5736,3823,2461,0.3227846324443817,0.1924764513969421,-0.1816333085298538,0.5624115467071533,-0.4822771251201629,"40"
"238215",1504,1790,2262,2810,3002,3643,4060,3909,4380,4921,3633,0.3161467909812927,0.4214863181114197,0.1146092861890792,0.1635660082101822,-0.2668935358524322,"40"
"157547",1751,2140,2648,3450,3807,3907,4136,4212,4454,5668,4335,0.3603821098804474,0.4545061588287353,0.1473684161901474,0.0994518399238586,-0.2279883325099945,"40"
"238919",1294,1304,1518,1371,1662,3677,4921,4852,5076,2781,1858,0.2744874954223633,0.1622883826494217,-0.2713218927383423,0.5593764781951904,-0.5233908891677856,"40"
"160184",1452,1458,1750,1585,2039,4105,5468,5460,5718,3437,2229,0.3139154016971588,0.1777085661888122,-0.227380022406578,0.5500354766845703,-0.5145630836486816,"40"
"185386",1581,1943,2318,2430,3013,4047,4575,4824,5086,4708,3277,0.3418986797332763,0.3292054235935211,-0.0121695343405008,0.3300248086452484,-0.3508821129798889,"30"
"28935",1414,1572,1908,1977,2511,3696,4045,4078,4327,3974,3098,0.2866148948669433,0.321402758359909,-0.0129160452634096,0.3469859659671783,-0.3625125288963318,"30"
"78000",1344,1386,1678,1446,1914,3996,5147,5328,5468,3142,2040,0.30060675740242,0.1617348045110702,-0.2580873668193817,0.5730735063552856,-0.520982027053833,"40"
"7273",1834,2216,2736,3530,4056,4173,4443,4516,4865,5816,4531,0.3772321045398712,0.4406906366348266,0.1258226931095123,0.1225453615188598,-0.2454495280981063,"30"
"205592",1366,1173,1346,1198,1663,2546,3001,2300,3153,2449,1824,0.1754706799983978,0.3565003573894501,0.0313750244677066,0.3150371611118316,-0.2616566121578216,"10"
"150721",1520,1688,2200,2106,2818,4285,4927,5420,4940,3574,2653,0.3345537781715393,0.2403030842542648,-0.2052479386329651,0.4403401613235473,-0.4225721657276153,"40"
"306080",1736,2074,2470,3008,3728,4011,4312,4288,4637,5274,3824,0.3459937572479248,0.4151442945003509,0.1031165048480033,0.1754385977983474,-0.2690145075321197,"40"
"182922",2648,2728,2914,3102,3316,3231,3250,3114,3268,4820,5041,0.326465904712677,0.521241307258606,0.2150239497423172,0.001930501894094,-0.0331785008311271,"50"
"316589",1691,2058,2498,3016,3389,3658,3875,4088,4232,5255,4141,0.340118259191513,0.4309666752815246,0.1249063462018966,0.1509009003639221,-0.2414211928844452,"40"
"221434",1521,1632,1963,2224,2798,3316,3534,3518,3689,4226,3623,0.2781272828578949,0.3937716782093048,0.0914256200194358,0.2253570258617401,-0.2837073504924774,"50"
"165136",1359,1450,1835,1520,2113,4342,5382,5408,5582,3376,2221,0.3112447261810303,0.1789248138666153,-0.2313296943902969,0.5612009167671204,-0.4933038651943207,"40"
"214594",1719,1536,1777,1844,2416,3270,3736,3932,4031,3811,2772,0.2740900814533233,0.3134589791297912,-0.0156270172446966,0.3614958524703979,-0.3774741590023041,"30"
"219001",1331,1493,1854,1770,2422,3541,3893,3938,4282,3198,2266,0.2642260491847992,0.2935577630996704,-0.1036995500326156,0.3798178136348724,-0.359806627035141,"40"
"301338",1742,1980,2344,3014,3430,3591,3822,3920,4206,5311,4052,0.3310297131538391,0.4408824741840362,0.1506879031658172,0.1306605190038681,-0.2515964210033417,"40"
"59414",1609,2032,2232,2434,2538,2936,3188,3692,3353,3528,3094,0.2898103892803192,0.3873558938503265,-0.0227146819233894,0.2053542286157608,-0.2464551031589508,"50"
"264379",2451,3138,3358,3722,3791,3886,3891,3818,3867,4960,4818,0.375936895608902,0.5036032795906067,0.1300979703664779,0.0127320950850844,-0.0641025677323341,"50"
"296990",2577,2126,2416,2506,2913,3799,4138,3823,4276,4097,3491,0.3078226745128631,0.398838073015213,0.0345959588885307,0.2080897390842437,-0.2255169153213501,"50"
"175952",1392,1510,1824,1782,2076,3803,4705,4468,4991,3419,2342,0.2853819131851196,0.2591029703617096,-0.133003681898117,0.4297600090503692,-0.4202161431312561,"40"
"239069",1672,1972,2394,3030,3456,3864,4141,4324,4508,5431,4062,0.346960574388504,0.414188802242279,0.113480269908905,0.1759586632251739,-0.2872878909111023,"40"
"286844",1438,1309,1555,1409,1851,4014,4818,5404,5096,3037,1997,0.2979827523231506,0.1431485414505005,-0.2804170250892639,0.5863789916038513,-0.5530967116355896,"10"
"256656",1618,1444,1744,1606,1981,4020,5219,5228,5709,3354,2253,0.3050369620323181,0.1899331659078598,-0.2183640152215957,0.5299970507621765,-0.4997131526470184,"40"
"263213",1381,1332,1594,1454,2112,3771,4227,4372,4635,3217,2112,0.266925036907196,0.2221755981445312,-0.1521939635276794,0.5008582472801208,-0.4656386077404022,"30"
"234772",1613,1697,2098,2220,3211,4086,4433,4656,4684,4924,3614,0.3282275199890136,0.3241759836673736,0.0279749482870101,0.3542757332324981,-0.378738522529602,"40"
"212982",1358,1371,1786,1504,2177,4544,5283,5380,5489,3622,2383,0.3110662400722503,0.184420645236969,-0.1952899396419525,0.5630447268486023,-0.5015349984169006,"30"
"157483",1469,2252,2708,3398,3116,3813,4481,4840,4905,4542,3269,0.3675251305103302,0.3909410536289215,-0.0317629501223564,0.1750424802303314,-0.2824589312076568,"40"
"284709",2090,2058,2240,2426,2831,2906,2982,2672,3139,3884,3631,0.2614994943141937,0.4947612285614013,0.1848688274621963,0.0482542179524898,-0.0879478827118873,"50"
"180756",1545,1475,1806,1697,2135,3929,4580,4904,4875,3596,2474,0.3004444241523742,0.2274776846170425,-0.1538823544979095,0.4858354926109314,-0.4616989493370056,"30"
"138421",1357,1416,1693,1532,2214,3649,4196,4800,4528,3329,2454,0.2883702218532562,0.2079732567071914,-0.1809570640325546,0.5161086320877075,-0.4785153269767761,"10"
"282570",1277,1300,1482,1308,1766,3765,4505,4584,4785,2654,1722,0.261857807636261,0.1677645891904831,-0.2666482329368591,0.5560081601142883,-0.5113748908042908,"10"
"328682",1634,1650,2012,1969,2484,4131,4695,4716,4851,4103,3083,0.3128010332584381,0.2819665074348449,-0.0695090144872665,0.4109199643135071,-0.4019024968147278,"40"
"320133",1387,1497,1888,1640,2306,3742,4126,4272,4485,3233,2233,0.2744027376174927,0.2599497437477112,-0.1384410411119461,0.4451962113380432,-0.3870129883289337,"40"
"1267",1734,2046,2472,2954,3192,3409,3660,4018,4199,4907,4019,0.3316738605499267,0.4268236756324768,0.099607840180397,0.1526104360818863,-0.2382126301527023,"40"
"245411",2205,2294,2418,2614,3371,3337,3291,2722,3266,4562,5008,0.2862998843193054,0.5162784457206726,0.252608448266983,0.0202398803085088,-0.0591439679265022,"50"
"323713",1439,1650,2202,2024,2748,4402,4816,4904,5185,3792,2580,0.3170997202396393,0.2730078101158142,-0.127874881029129,0.4157043993473053,-0.3802420496940613,"40"
"239423",1340,1353,1540,1452,1724,3452,4539,4608,4728,2889,1983,0.2704925239086151,0.1905567944049835,-0.2292917221784591,0.5207920670509338,-0.4990240633487701,"40"
"87349",1539,1514,1790,1774,2202,3371,3802,3902,3869,3398,2673,0.2664593160152435,0.2997440099716186,-0.0690410956740379,0.374911904335022,-0.3710470795631408,"10"
"258078",1336,1426,1713,1550,2181,4073,5167,5432,5568,3766,2445,0.3158051073551178,0.1851359903812408,-0.1811263263225555,0.5560011267662048,-0.5205038785934448,"40"
"171572",2050,2314,2514,2732,2916,2964,2987,3050,3040,3753,3810,0.2874890267848968,0.4808040559291839,0.1033367663621902,0.0549982711672782,-0.0963335707783699,"50"
"95306",1623,1720,1995,2015,2748,3273,3441,3330,3603,4059,3487,0.2683917880058288,0.3925407230854034,0.0986601710319519,0.2460243254899978,-0.2507042288780212,"50"
"21128",1598,1648,2050,1912,2518,4523,5157,4948,5281,3307,2463,0.308847427368164,0.2428157329559326,-0.1987886130809784,0.4425655901432037,-0.4141183197498321,"40"
"339459",1388,1396,1680,1558,1994,4276,4903,4968,5130,3668,2511,0.2980648279190063,0.2090227454900741,-0.1505326479673385,0.5225253105163574,-0.4945848286151886,"40"
"307970",1739,1874,2190,2372,3026,3656,4037,3864,4354,4818,3612,0.3074568510055542,0.3931197226047516,0.1098825186491012,0.2392559349536895,-0.276511400938034,"30"
"92088",1282,1314,1586,1418,1888,3946,5047,5140,5308,3279,2136,0.2929011285305023,0.1700501590967178,-0.2210476249456405,0.5675510764122009,-0.528397262096405,"40"
"237849",1355,1420,1616,1710,2152,2431,2707,2860,3122,3484,2531,0.2260930389165878,0.386764258146286,0.0983606576919555,0.2516411244869232,-0.2779267132282257,"40"
"67168",1517,1618,1980,1988,2549,3586,3936,4239,4286,4322,3092,0.2982729077339172,0.3208259046077728,0.009695129469037,0.3614902794361114,-0.3632416725158691,"30"
"267064",1367,1418,1612,1451,2171,4617,5571,5632,5814,3082,1961,0.3100134432315826,0.1384893208742141,-0.2926325500011444,0.5902866125106812,-0.5549420118331909,"30"
"69183",1333,1323,1634,1506,1915,3940,5073,5200,5437,3203,2080,0.2960543036460876,0.173137754201889,-0.2376532256603241,0.550849974155426,-0.5218027234077454,"40"
"143695",1390,1461,1720,1522,2162,3819,4288,4376,4538,3747,2556,0.2803135812282562,0.2502285838127136,-0.0774344429373741,0.4838928580284118,-0.4356955289840698,"30"
"155659",1414,1422,1754,1601,2325,3489,3809,4228,3972,3407,2487,0.2718243896961212,0.2589752972126007,-0.1075311079621315,0.4506776332855224,-0.413574069738388,"30"
"12573",1710,2152,2540,3178,3477,3549,3670,3662,3860,5044,4242,0.3286319375038147,0.4722815454006195,0.1587411016225814,0.0707602351903915,-0.1809093803167343,"40"
"68018",1586,1680,2202,2230,2653,4474,5091,4804,5274,4351,2958,0.3254208266735077,0.3064608573913574,-0.0494811572134494,0.3659368753433227,-0.3713959455490112,"40"
"36869",1357,1405,1814,1584,2203,4142,4482,4863,4826,3554,2571,0.2956151366233825,0.2210473418235778,-0.1555185914039611,0.5086086392402649,-0.456642210483551,"40"
"287615",1376,1451,1722,1483,1943,4030,5170,5232,5485,3247,2120,0.3014240860939026,0.1761953234672546,-0.2341077923774719,0.5583022832870483,-0.5047454833984375,"40"
"223513",1541,1962,2404,2806,3253,3980,4196,4247,4633,4964,3642,0.3338194787502289,0.3997275829315185,0.0778417140245437,0.2043102234601974,-0.2771011888980865,"40"
"251020",1497,2054,2460,2964,3406,3654,3966,4050,4223,5058,4064,0.3348764181137085,0.4269680082798004,0.1106719374656677,0.1548331975936889,-0.2442396283149719,"40"
"263002",1776,1984,2394,2946,3306,3429,3641,3686,3921,5143,4200,0.3212075531482696,0.4546927511692047,0.1650243550539016,0.1115802153944969,-0.2125000059604644,"40"
"77559",1697,2166,2662,3446,3736,4033,4425,4496,4832,5325,4100,0.3659782707691192,0.4292748272418976,0.0844109579920768,0.1322085112333297,-0.256216824054718,"40"
"166431",1626,2288,2454,2592,2645,3120,3415,2974,3461,3361,2887,0.2736530303955078,0.4702973365783691,0.0610891878604888,0.0686309710144996,-0.0957995578646659,"50"
"242165",1552,1618,1899,1856,2134,3654,4660,4588,4918,3558,2568,0.2964107692241668,0.2635441720485687,-0.1264424324035644,0.423960268497467,-0.4145213365554809,"40"
"265514",1405,1566,2052,1702,2483,5072,5558,5792,6008,3073,2012,0.3282880187034607,0.1718631535768509,-0.3067117929458618,0.5457699298858643,-0.4767975509166717,"40"
"216137",1882,2544,2670,2856,2629,2724,2849,3196,3051,3569,3159,0.2972151339054107,0.474845677614212,0.0551367327570915,0.0561797767877578,-0.0896692797541618,"50"
"71861",1546,1900,2366,3010,3568,3826,4102,4288,4632,5159,3750,0.3392013013362884,0.4107256531715393,0.0921985805034637,0.1751164644956588,-0.2888488173484802,"40"
"339583",1609,1955,2266,2162,2750,3739,4230,4152,4457,4211,3186,0.3082275390625,0.3471450805664062,0.0070548844523727,0.3151726424694061,-0.2938610017299652,"50"
"206826",1447,1498,1832,1780,2418,4036,4490,4744,4805,3960,2590,0.3017762899398803,0.255486398935318,-0.0900735259056091,0.45432248711586,-0.4428223967552185,"30"
"336269",2067,1708,1966,2488,2737,2824,2866,2678,2887,3493,3153,0.2451717406511306,0.4843430519104004,0.1320693492889404,0.0367789380252361,-0.1533161103725433,"50"
"242187",1641,2108,2528,3136,3174,3868,4380,4236,4613,4672,3539,0.3397109806537628,0.4180203974246979,0.0489447675645351,0.1492132395505905,-0.2525133192539215,"40"
"16048",1720,2014,2454,3208,3537,3633,3914,4068,4347,5481,4099,0.3434163630008697,0.4454309940338135,0.1479736119508743,0.1181968078017234,-0.2474700957536697,"40"
"179881",2655,2560,2798,2878,3156,3117,3139,3050,3179,3921,3854,0.3009845316410064,0.4994783103466034,0.1249462068080902,0.0290148444473743,-0.0430916547775268,"50"
"300079",1743,2074,2606,3272,3596,3832,4083,4158,4322,5430,4262,0.3506909906864166,0.4449779391288757,0.1326658278703689,0.1192462965846061,-0.2294500321149826,"40"
"108698",1728,2344,2702,2918,3035,3392,3620,3814,3869,4389,4055,0.3277934789657593,0.4384194910526275,0.070096306502819,0.1330956667661667,-0.1706568449735641,"50"
"256684",2351,2682,3200,3086,3058,3229,3353,3376,3332,5320,4001,0.3399941921234131,0.5074994564056396,0.2235510647296905,0.0448777452111244,-0.0267639905214309,"50"
"254453",1347,1454,1668,1530,1873,3693,4937,4808,5167,3205,2145,0.286668986082077,0.2018290758132934,-0.2000499218702316,0.517197847366333,-0.4848672151565552,"40"
"147843",1472,1452,1693,1472,2107,4070,4574,4652,4747,3591,2396,0.2860543727874756,0.221415102481842,-0.1287152767181396,0.5192684531211853,-0.4663514494895935,"30"
"134945",1383,1550,1764,1810,2216,3307,3672,3736,3996,4028,2827,0.2697392702102661,0.3316433727741241,0.0376094803214073,0.3472773134708404,-0.3585454523563385,"30"
"197018",1628,2036,2346,2668,3115,3991,4227,4384,4591,5222,3924,0.3412617444992065,0.384150356054306,0.0872371420264244,0.2433352172374725,-0.3028231859207153,"30"
"193875",1357,1440,1736,1534,2046,4063,5285,5356,5567,3184,2060,0.3054472804069519,0.1712028235197067,-0.2543325424194336,0.5547170042991638,-0.5104342699050903,"40"
"94561",1669,2290,2510,2880,2711,3304,3516,3587,3665,4064,3638,0.3106304407119751,0.445008784532547,0.0623447932302951,0.1093242615461349,-0.1766442507505417,"50"
